test_accuracy,test_score,test_average_loss,test_average_time
0.975,0.9974999999999999,0.0013233117759227752,0.0010180652141571044
0.45,0.3825,0.017451439797878266,0.0010113716125488281
0.5,0.41875,0.017405693233013154,0.0010223090648651123
0.525,0.5700000000000001,0.031013381481170655,0.0010115146636962891
0.5,0.52125,0.017364150285720824,0.0010057330131530763
0.5,0.38375000000000004,0.017363907396793367,0.0010043025016784669
1.0,1.0,3.414006787352264e-05,0.0010181248188018798
1.0,1.0,0.0003062233328819275,0.0010149061679840087
0.5,0.6000000000000001,0.017363186180591583,0.0010080039501190186
0.425,0.5075,0.01742914170026779,0.0010188460350036622
1.0,1.0,0.6722935199737549,0.00039908289909362793
0.775,0.8775,0.6882138729095459,0.0004073739051818848
1.0,1.0,0.6624895095825195,0.000408858060836792
1.0,1.0,0.6763338088989258,0.00041294097900390625
1.0,1.0,0.6781060695648193,0.0004157543182373047
1.0,1.0,0.6723756313323974,0.00042400360107421877
0.65,0.635,0.7300546169281006,0.00041026473045349123
1.0,1.0,0.6803770065307617,0.00040271878242492676
1.0,1.0,0.6790658950805664,0.0004105091094970703
0.9,1.0,0.6932315826416016,0.00041077733039855956
0.475,0.38249999999999995,1.500649356842041,0.000286102294921875
0.75,0.8825000000000001,1.4589690208435058,0.0002873539924621582
0.55,0.47000000000000003,1.5018087387084962,0.0003019273281097412
1.0,1.0,1.4518524169921876,0.0002843677997589111
0.85,0.7775000000000001,1.478044033050537,0.0002854764461517334
0.875,0.875,1.46214599609375,0.0002859055995941162
1.0,1.0,1.445756721496582,0.000286865234375
0.45,0.5325,1.4823206901550292,0.00028505921363830566
0.5,0.445,1.4807500839233398,0.00028620362281799315
0.375,0.405,1.5072433471679687,0.000291287899017334
1.0,1.0,0.9842580795288086,0.0003273606300354004
0.4,0.40375,1.1002365112304688,0.00034928321838378906
0.65,0.67,1.0401493072509767,0.0003410220146179199
0.525,0.4525,1.0539820671081543,0.00034515857696533204
0.675,0.625,1.0527152061462401,0.00034285783767700194
0.425,0.44999999999999996,1.0579339027404786,0.00033624768257141114
0.5,1.0,1.0182759284973144,0.0003358662128448486
1.0,1.0,0.9829483985900879,0.0003293156623840332
0.6,0.61125,1.0553579330444336,0.0003297746181488037
0.575,0.575,1.0523804664611816,0.00031859874725341796
0.95,0.9974999999999999,0.07485204935073853,0.00028662681579589845
0.4,0.3825,0.14974637031555177,0.00022116303443908691
0.5,0.5525,0.16700992584228516,0.0002417325973510742
0.45,0.39749999999999996,0.17006688117980956,0.00021799802780151368
1.0,1.0,0.044033244252204895,0.00023076534271240234
0.325,0.32875000000000004,0.15419373512268067,0.0002207636833190918
0.95,1.0,0.05045861005783081,0.0002238452434539795
0.525,0.43,0.14025444984436036,0.0002228081226348877
0.5,0.6599999999999999,0.14557478427886963,0.00022033452987670898
0.925,0.9450000000000001,0.06686568260192871,0.0002254188060760498
