test_accuracy,test_score,test_average_loss,test_average_time
0.5625,0.6150793650793651,0.023168018087744713,0.002245590090751648
0.59375,0.5873015873015873,0.037971846759319305,0.0021785274147987366
0.65625,0.6984126984126984,0.019876979291439056,0.0014849379658699036
0.5,0.5436507936507937,0.02203361503779888,0.0015079900622367859
0.59375,0.6587301587301588,0.02561674453318119,0.0022228509187698364
0.5625,0.5714285714285714,0.021909086033701897,0.0021666064858436584
0.65625,0.6944444444444445,0.01974898763000965,0.0015381351113319397
0.59375,0.6309523809523809,0.022651078179478645,0.0014128312468528748
0.625,0.6984126984126984,0.020314905792474747,0.0014106109738349915
0.5625,0.7142857142857143,0.019531182944774628,0.0017478615045547485
0.59375,0.626984126984127,0.02088986523449421,0.0015292391180992126
0.59375,0.7142857142857143,0.01913014054298401,0.0014964491128921509
0.65625,0.7698412698412699,0.017568986862897873,0.0022174417972564697
0.625,0.7182539682539683,0.018950555473566055,0.0014670267701148987
0.59375,0.7500000000000001,0.01815774291753769,0.001567356288433075
0.625,0.7222222222222222,0.02037193812429905,0.0014600679278373718
0.625,0.7420634920634921,0.01905275136232376,0.00219050794839859
0.59375,0.6904761904761905,0.023704705759882927,0.002161838114261627
0.65625,0.7420634920634921,0.01833205483853817,0.0014400631189346313
0.53125,0.6547619047619048,0.020736265927553177,0.0014618262648582458
0.7096774193548387,0.7436974789915967,0.019590112470811414,0.0015936666919339087
0.6774193548387096,0.7605042016806722,0.018842904798446164,0.0016136246342812815
0.5806451612903226,0.6554621848739496,0.020538112809581142,0.0015398763841198337
0.7741935483870968,0.7941176470588235,0.018033687145479264,0.00158660642562374
0.6774193548387096,0.7268907563025211,0.020576575110035557,0.001621230956046812
0.6451612903225806,0.7478991596638656,0.018528994052640854,0.001529524403233682
0.5806451612903226,0.6470588235294118,0.02397050972907774,0.002326534640404486
0.4838709677419355,0.5630252100840336,0.021844971564508254,0.0015989965008151147
0.5806451612903226,0.6470588235294117,0.021301129171925205,0.0015305703686129663
0.5161290322580645,0.6428571428571428,0.02187237431926112,0.0023192359555152153
0.7419354838709677,0.7991452991452991,0.017989683535791213,0.0015505436928041519
0.7741935483870968,0.811965811965812,0.016590237617492676,0.0022171928036597466
0.6774193548387096,0.811965811965812,0.017903508678559336,0.001444178242837229
0.8387096774193549,0.8418803418803419,0.01601090258167636,0.0024616795201455395
0.6774193548387096,0.8034188034188033,0.017713787094239267,0.002272959678403793
0.5806451612903226,0.8333333333333333,0.021386944478557955,0.0015019755209645918
0.7741935483870968,0.8034188034188035,0.016669869422912598,0.001556719503095073
0.7096774193548387,0.7948717948717948,0.019151989490755143,0.0014598446507607737
0.7096774193548387,0.7649572649572649,0.01963762890908026,0.0014604137789818547
0.7096774193548387,0.7863247863247863,0.01909597073831866,0.002260584985056231
0.6129032258064516,0.6025641025641025,0.02130416900880875,0.0038259337025303994
0.5483870967741935,0.611111111111111,0.022394737889689785,0.004037318691130607
0.5483870967741935,0.5683760683760684,0.021766418410885717,0.004946101096368605
0.5483870967741935,0.5726495726495726,0.05760587030841458,0.0037469325527068106
0.4838709677419355,0.5042735042735043,0.021915514622965166,0.004439707725278793
0.5483870967741935,0.5512820512820512,0.021664034935735887,0.003744286875570974
0.5806451612903226,0.6794871794871795,0.02371577101369058,0.0037095469813193042
0.5483870967741935,0.6538461538461539,0.021190837506325014,0.005811906629993069
0.6129032258064516,0.6581196581196582,0.020765443002024004,0.003899681952691847
0.5806451612903226,0.6666666666666666,0.022682461046403455,0.003771605030182869
