test_accuracy,test_score,test_average_loss,test_average_time
0.6491228070175439,0.7074385309679427,0.01100676833537587,0.0003111613424200761
0.5964912280701754,0.6181139122315593,0.012346727283377396,0.00030153676083213404
0.5526315789473685,0.6529723000311236,0.01211016063104596,0.0003129787612379643
0.5789473684210527,0.6732026143790849,0.012168850292239273,0.0003034169213813648
0.6491228070175439,0.6623093681917211,0.011940526857710722,0.0003150513297633121
0.6052631578947368,0.6725801431683784,0.011718496941683585,0.0003092017090111448
0.5877192982456141,0.6293183940242764,0.012714400626065438,0.00030142173432467275
0.6929824561403509,0.7304699657640834,0.01113771398862203,0.00030318268558435273
0.6228070175438597,0.6604419545596015,0.011952204139609086,0.0003024737040201823
0.6754385964912281,0.6875194522253346,0.012123474426436843,0.00030320778227688975
0.5701754385964912,0.5941487706193588,0.013512523027888516,0.0003062528476380465
0.5789473684210527,0.6445689386865857,0.012007281968468115,0.0003062633045932703
0.5789473684210527,0.609088079676315,0.013420214255650839,0.0003081748360081723
0.5614035087719298,0.5695611577964519,0.012696405251820883,0.00031549261327375443
0.5087719298245614,0.5322128851540616,0.013080740184114691,0.00030258245635450933
0.5701754385964912,0.5941487706193589,0.01241023394099453,0.0003014677449276573
0.5087719298245614,0.5375038904450669,0.01334953412675021,0.0003046152884500069
0.5526315789473685,0.6679116090880797,0.012598492597278795,0.00030145937936347825
0.5789473684210527,0.6125116713352008,0.013055386773326941,0.00030374317838434585
0.6140350877192983,0.6209150326797386,0.012332743197156671,0.00030242769341719776
0.6052631578947368,0.5866791160908807,0.012341856433634172,0.0003033499968679328
0.5964912280701754,0.6349206349206349,0.011914891631979691,0.00030502101831268843
0.543859649122807,0.6087768440709618,0.013351196782630786,0.000310885278802169
0.5087719298245614,0.6053532524120759,0.012981264214766653,0.00031130564840216383
0.5087719298245614,0.5876128229069406,0.012522415110939428,0.00030316386306495
0.6228070175438597,0.6750700280112045,0.011884169097532305,0.00030250089210376405
0.5877192982456141,0.6131341425459073,0.012204540403265702,0.0003133656685812431
0.631578947368421,0.6355431061313415,0.012053250220783969,0.00030589731116043896
0.5964912280701754,0.5888577653283535,0.013018922324766192,0.0003052468885455215
0.6754385964912281,0.6946778711484594,0.011705563779462847,0.00030550412964402583
0.6403508771929824,0.6517273576097106,0.01208907313514174,0.0003116507279245477
0.6228070175438597,0.6526610644257702,0.012051980746419807,0.0003039334949694182
0.5877192982456141,0.6122004357298475,0.012378428588833725,0.0003044960791604561
0.6052631578947368,0.6370992841581076,0.012286386468954254,0.0003077586491902669
0.5789473684210527,0.6006847183317771,0.012267372064423143,0.0003069639205932617
0.631578947368421,0.6878306878306878,0.011898728839138098,0.00030170616350675886
0.5789473684210527,0.6156240273887333,0.012246670953014441,0.00030789668099922044
0.6140350877192983,0.7061935885465297,0.011577575353153964,0.00030743657496937535
0.5877192982456141,0.6526610644257703,0.01199007086586534,0.0003034420180739018
0.631578947368421,0.6327419856831621,0.011945361108110663,0.0003022541079604835
0.6637168141592921,0.7172675521821632,0.01164469518492707,0.0003162548605319673
0.6371681415929203,0.6989247311827956,0.01216772119555853,0.0003080135953109876
0.5663716814159292,0.7001897533206831,0.012180806788723025,0.00031032182474051954
0.6902654867256637,0.7469955724225175,0.011117078034223708,0.0003193121040816856
0.5929203539823009,0.6742567994939912,0.012405072693276195,0.00030841447610770704
0.5486725663716814,0.7099936748893105,0.012500373663100521,0.00030697341513844715
0.6194690265486725,0.6875395319418088,0.011977873017302656,0.00031085351927090534
0.5929203539823009,0.6992409867172675,0.012181161779218016,0.0003165460265843214
0.6460176991150443,0.6941808981657179,0.011531735416007253,0.00030882590639907704
0.5486725663716814,0.6783681214421251,0.012439785805423704,0.0003078004955190473
0.631578947368421,0.6822284469343293,0.011812938409939147,0.0003200643940975792
0.5964912280701754,0.6234049175225647,0.012153942856872291,0.00032561285453930236
