test_accuracy,test_score,test_average_loss,test_average_time
1.0,1.0,0.00039294380694627763,0.001642709970474243
0.975,0.9974999999999999,0.0011915036477148533,0.0016637027263641357
1.0,1.0,0.0008093332871794701,0.0013868093490600586
1.0,1.0,1.3723871961701662e-05,0.0015862345695495605
1.0,1.0,9.925072081387042e-05,0.0016202151775360108
1.0,1.0,0.0002778318943455815,0.0012095212936401368
1.0,1.0,0.00020760667975991965,0.0016199469566345215
1.0,1.0,0.0003288350300863385,0.001100468635559082
1.0,1.0,0.0006812156643718481,0.0016341447830200196
1.0,1.0,0.0008089978247880936,0.0011612653732299804
0.975,1.0,0.0020117666572332382,0.004990190267562866
0.975,0.9974999999999999,0.0016211610287427901,0.00470118522644043
0.975,0.9974999999999999,0.0010493510402739049,0.005340546369552612
1.0,1.0,0.00025881137698888777,0.004883277416229248
1.0,1.0,0.00036561302840709686,0.004709893465042114
0.975,1.0,0.0012631462886929512,0.0049793004989624025
1.0,1.0,0.0001005708472803235,0.004647207260131836
0.975,1.0,0.002011528983712196,0.005732184648513794
0.95,1.0,0.0020876528695225717,0.004829800128936768
0.9,0.9800000000000001,0.011424044519662857,0.005695360898971558
1.0,1.0,0.00012088784715160727,0.007885104417800904
1.0,1.0,2.2309050109470263e-06,0.007774454355239868
1.0,1.0,8.663014741614461e-05,0.00817965269088745
1.0,1.0,2.782104129437357e-05,0.0078017890453338625
1.0,1.0,2.729393308982253e-05,0.00806812047958374
1.0,1.0,0.00021074723917990923,0.007956427335739136
1.0,1.0,8.98004655027762e-06,0.007804340124130249
1.0,1.0,4.9760295951273296e-06,0.007888054847717286
1.0,1.0,0.00014078344684094192,0.009154021739959717
1.0,1.0,9.44184575928375e-06,0.007978558540344238
0.925,0.985,0.004005597531795501,0.001345604658126831
1.0,1.0,0.00011875340715050697,0.0012240469455718993
1.0,1.0,1.8370148609392345e-06,0.001734226942062378
1.0,1.0,8.915192447602748e-05,0.0012495040893554688
1.0,1.0,0.00015409657498821616,0.0011691749095916748
1.0,1.0,1.711181248538196e-05,0.0017621994018554687
0.975,0.9974999999999999,0.0053928963840007785,0.0012817859649658203
1.0,1.0,6.02048794462462e-07,0.001452326774597168
1.0,1.0,1.2972814147360623e-05,0.0012601733207702637
1.0,1.0,5.2055006381124255e-05,0.0012483596801757812
1.0,1.0,1.0706437478802399e-07,0.0014108896255493164
1.0,1.0,9.03008469776978e-08,0.0014105021953582763
0.975,1.0,0.004156624525785446,0.001288151741027832
1.0,1.0,4.1231110117223577e-07,0.0012583613395690918
1.0,1.0,1.8730600004346343e-07,0.0012935817241668702
1.0,1.0,1.378607703372836e-06,0.0014794468879699707
1.0,1.0,1.230087264048052e-07,0.0013241052627563476
1.0,1.0,1.1228000857954612e-07,0.0017799735069274902
1.0,1.0,8.15092164430098e-08,0.001273554563522339
1.0,1.0,8.240330089392955e-08,0.0014585673809051514
