test_accuracy,test_score,test_average_loss,test_average_time
0.575,0.6725,0.017076462507247925,0.0002540171146392822
0.5,0.41,0.017344586551189423,0.000256502628326416
0.5,0.6125,0.01733025163412094,0.0002470850944519043
0.525,0.505,0.017577391862869263,0.0002432405948638916
0.5,0.4825,0.017361995577812196,0.00024770498275756837
0.525,0.3975000000000001,0.01738971322774887,0.00025405287742614747
0.5,0.615,0.017330174148082734,0.00024144649505615235
0.575,0.645,0.01723134219646454,0.00025306344032287597
0.5,0.5449999999999999,0.017332880198955535,0.00024478435516357423
0.5,0.38375,0.017329983413219452,0.00024306774139404297
0.425,0.40750000000000003,0.02090420722961426,0.0005718708038330078
0.525,0.53,0.02102329730987549,0.0005678176879882812
0.525,0.59,0.020218504965305327,0.0005720198154449463
0.45,0.49,0.020448340475559233,0.0005769610404968261
0.525,0.605,0.020283953845500947,0.0005642116069793701
0.5,0.5549999999999999,0.020339259505271913,0.0005732059478759765
0.425,0.4200000000000001,0.02026909440755844,0.0005719661712646484
0.45,0.5325,0.020053239166736604,0.0005783975124359131
0.5,0.51,0.01988026350736618,0.0005798757076263428
0.475,0.38250000000000006,0.02009634077548981,0.0005675077438354493
0.625,0.6399999999999999,198.64569091796875,0.0002789318561553955
0.5,0.49500000000000005,198.71834716796874,0.00029137730598449707
0.575,0.53,198.5954345703125,0.00028244853019714354
0.6,0.5825,198.7697265625,0.0002721726894378662
0.475,0.4625,197.8357666015625,0.0002789556980133057
0.45,0.3475,198.4397216796875,0.0002709329128265381
0.5,0.6225,198.23079833984374,0.0002791821956634521
0.45,0.3725,198.549853515625,0.00027344822883605956
0.5,0.54,197.965185546875,0.00028839707374572754
0.55,0.5249999999999999,197.876220703125,0.00028192996978759766
0.5,0.5125,0.017820559442043304,0.0005830585956573487
0.5,0.4575,0.017812088131904602,0.0005827903747558594
0.5,0.32,0.017798921465873717,0.0005886495113372803
0.475,0.4825,0.025859147310256958,0.0005785167217254638
0.5,0.47124999999999995,0.017808333039283752,0.0005891919136047363
0.5,0.37,0.01780204474925995,0.0005889952182769776
0.5,0.43,0.01832355260848999,0.0005861461162567138
0.55,0.495,0.018020632863044738,0.0005857348442077637
0.525,0.47,0.017778946459293364,0.0005802094936370849
0.5,0.37750000000000006,0.017818288505077363,0.0006014525890350342
0.45,0.52,0.7510278224945068,0.000710684061050415
0.55,0.4975,0.7584662437438965,0.0007028758525848388
0.475,0.5575,0.7535713672637939,0.0007067799568176269
0.425,0.44,0.7542714595794677,0.0006987690925598144
0.375,0.4325,0.7531800746917725,0.0007275700569152832
0.625,0.7275,0.7511706352233887,0.0007150769233703613
0.525,0.6299999999999999,0.7511648178100586,0.0007162988185882568
0.525,0.5375000000000001,0.7539330005645752,0.0007078707218170166
0.55,0.6375,0.7530173301696778,0.000702822208404541
0.525,0.6074999999999999,0.7530820369720459,0.000712740421295166
