test_accuracy,test_score,test_average_loss,test_average_time
0.5789473684210527,0.5857454092748211,0.011743845646841484,0.000814391855607953
0.543859649122807,0.61531279178338,0.011642121954968101,0.0007597354420444422
0.5350877192982456,0.606598194833489,0.013342775273741338,0.0007847422047665244
0.5701754385964912,0.6781823840647371,0.011479669495632774,0.0008752366952728807
0.5701754385964912,0.6318082788671024,0.011592265283852293,0.0008984929636905068
0.6403508771929824,0.6464363523187052,0.011405096242302343,0.0008132227680139374
0.6140350877192983,0.6557734204793028,0.012239667407253333,0.000959651512012147
0.5701754385964912,0.6212262682850918,0.01160571292827004,0.0007454449670356617
0.5964912280701754,0.6364768129474012,0.012917430254451016,0.0008064382954647666
0.6491228070175439,0.6800497976968566,0.011453682393358465,0.0007928400708917986
0.5877192982456141,0.5431061313414255,0.012713878301152011,0.003780977767810487
0.5526315789473685,0.5941487706193589,0.012021296902706749,0.00405241941150866
0.6140350877192983,0.6825396825396824,0.012049416178151182,0.003977277822661818
0.5701754385964912,0.5704948646125116,0.012015219843178465,0.003997323805825752
0.5789473684210527,0.6168689698101463,0.011782185550321612,0.003933151563008626
0.5263157894736842,0.5642701525054465,0.011998379962486132,0.003923503976119192
0.543859649122807,0.552443199502023,0.01209567147388793,0.0038247296684666685
0.5789473684210527,0.5483971366324307,0.0137433880253842,0.004066599042792069
0.5789473684210527,0.5347027699968876,0.01268808778963591,0.004004645765873424
0.5614035087719298,0.6050420168067226,0.011921198744522897,0.003949980986745734
0.5614035087719298,0.5981948334889511,0.012060745243440595,0.006144910527948747
0.5526315789473685,0.609088079676315,0.011831772431992647,0.006522684766535173
0.5526315789473685,0.5854341736694677,0.011829907956876252,0.006365920367993806
0.543859649122807,0.5773420479302832,0.01321776969391003,0.00642872693245871
0.5789473684210527,0.5630252100840336,0.012299447728876482,0.006107221569931298
0.5701754385964912,0.621537503890445,0.01182779826615986,0.006195411347506339
0.5789473684210527,0.6258948023653905,0.011929544440486975,0.0064733321206611495
0.5701754385964912,0.5932150638032991,0.011901420459412691,0.006283908559564958
0.631578947368421,0.6728913787737317,0.011238664911504378,0.0061233650174057274
0.5701754385964912,0.5530656707127296,0.012163414244066206,0.006379531140913043
0.5614035087719298,0.6112667289137877,0.011973210594110321,0.0007995952639663429
0.6228070175438597,0.6878306878306879,0.01144469464034365,0.000793247892145525
0.5614035087719298,0.5804544039838156,0.01226071882666203,0.0007917441819843493
0.5175438596491229,0.5723622782446312,0.012687787152173226,0.0007834894615307189
0.5964912280701754,0.6237161531279178,0.011975185912952088,0.0007816553115844727
0.6140350877192983,0.6153127917833799,0.012239998369886164,0.0008474588394165039
0.5526315789473685,0.6517273576097106,0.011950716114880746,0.0007827951197038617
0.543859649122807,0.5605353252412076,0.015241785007610656,0.000839199936180784
0.543859649122807,0.6081543728602552,0.011663390356197692,0.0007939171372798451
0.5614035087719298,0.5599128540305011,0.012782276199575057,0.0007968869125633909
0.6194690265486725,0.6742567994939912,0.011620692974698227,0.0007672267677509679
0.584070796460177,0.6483238456672992,0.011744103073018842,0.0007620596252711473
0.6194690265486725,0.7318153067678685,0.010967163385543148,0.0008025844540216227
0.6814159292035398,0.7596457938013915,0.01054664892432964,0.0007259930129599782
0.504424778761062,0.48545224541429477,0.012264136192017952,0.0008904828434496855
0.6460176991150443,0.7033523086654015,0.011317755268738332,0.0007888532317845168
0.6637168141592921,0.7061986084756484,0.011269368956574297,0.0009230259245475836
0.5929203539823009,0.6685641998734978,0.01193900815153544,0.000825540154381136
0.5663716814159292,0.6290322580645161,0.011939288768093142,0.0008197105036372632
0.6017699115044248,0.6299810246679316,0.011762859019557986,0.000780858824738359
