test_accuracy,test_score,test_average_loss,test_average_time
0.5,0.5101151571739807,0.012710651284769961,0.0007395472442894651
0.5877192982456141,0.5997510115157174,0.011819225131419668,0.0007381355553342585
0.5263157894736842,0.5098039215686275,0.012478834181501154,0.0007224250258060924
0.5877192982456141,0.5801431683784625,0.011911247383084213,0.0007636986280742445
0.543859649122807,0.5580454403983817,0.011987657923447458,0.0007580058616504335
0.5350877192982456,0.5751633986928104,0.01225795453054863,0.0007102217590599729
0.5350877192982456,0.5776532835356365,0.011913946846075225,0.0007764519306651333
0.5350877192982456,0.502956738250856,0.012407325338899043,0.0007259051005045573
0.5526315789473685,0.5804544039838158,0.0118203225888704,0.0007580205013877467
0.5614035087719298,0.5611577964519141,0.012039191367333396,0.0007414315876207853
0.543859649122807,0.5714285714285713,0.012494994360103942,0.001766321951882881
0.5526315789473685,0.5904139433551199,0.01226435523284109,0.00173354985421164
0.5526315789473685,0.5901027077497666,0.011979605545077408,0.001727244310211717
0.6491228070175439,0.6554621848739497,0.011522784044868067,0.0017940705282646313
0.5526315789473685,0.5888577653283535,0.012126038994705468,0.0017636177832620185
0.6228070175438597,0.6395891690009338,0.012396076792164853,0.0017164903774596098
0.5964912280701754,0.6221599751011515,0.012237314069480226,0.001723847891155042
0.5789473684210527,0.5754746342981637,0.012196114711594163,0.0017673425507127192
0.6140350877192983,0.5813881107998755,0.012422909862116763,0.0017742671464618884
0.5701754385964912,0.6093993152816682,0.012063582215392799,0.0018402149802760075
0.5526315789473685,0.582010582010582,0.011965077174337287,0.002389688240854364
0.5877192982456141,0.5972611266728913,0.011857273808696814,0.002562018862941809
0.631578947368421,0.6168689698101464,0.01192471228147808,0.002581090257878889
0.5350877192982456,0.5714285714285714,0.011971175147776018,0.0025435079608047218
0.5614035087719298,0.5764083411142235,0.01220956706164176,0.0026212554228933235
0.5964912280701754,0.599128540305011,0.011812589147634674,0.0024011260584781043
0.5964912280701754,0.5745409274821041,0.01207011990379869,0.00241310763777348
0.5526315789473685,0.5552443199502023,0.012229665329581812,0.002529838628936232
0.5789473684210527,0.6006847183317772,0.011865572448362383,0.0025996157997532896
0.5789473684210527,0.5555555555555556,0.012013180736909834,0.0025711603331984136
0.5614035087719298,0.5866791160908807,0.012375286796636749,0.0007471975527311626
0.5350877192982456,0.5851229380641146,0.011882843678457695,0.0007584764246355023
0.5263157894736842,0.490818549642079,0.013816061249950476,0.0006953498773407518
0.5614035087719298,0.5026455026455027,0.012754368154626144,0.0007171484462001867
0.5701754385964912,0.5234982882041705,0.012859945757347242,0.0006924595749169065
0.543859649122807,0.5751633986928104,0.012320084530010558,0.0007395932548924497
0.47368421052631576,0.5281668222844693,0.012656502033534803,0.0007467353553102727
0.49122807017543857,0.5026455026455026,0.012423933075185408,0.000710556381627133
0.5526315789473685,0.5599128540305011,0.01239816661466632,0.0007270093549761856
0.4649122807017544,0.44600062247121064,0.01280189031048825,0.0007322650206716437
0.5663716814159292,0.6008855154965211,0.012223848726897113,0.000735844131064626
0.5575221238938053,0.5379506641366223,0.012525168140377619,0.0006801153706238333
0.5752212389380531,0.5781151170145478,0.01221908404763821,0.0007083057302289305
0.5132743362831859,0.5588235294117646,0.01236185827086457,0.0006791553666106368
0.5486725663716814,0.57337128399747,0.012242520277479053,0.0006858521858147816
0.5929203539823009,0.6160657811511702,0.01184407430412495,0.0006857213720811152
0.5929203539823009,0.6148007590132828,0.011778531348810786,0.0006819784113791137
0.5663716814159292,0.6290322580645161,0.011711573178789257,0.0006811850893813951
0.5663716814159292,0.5815939278937381,0.012070781361740248,0.0006724522177097016
0.504424778761062,0.5354206198608475,0.01256351608090696,0.0007450875982774043
