test_accuracy,test_score,test_average_loss,test_average_time
0.5,0.47619047619047616,0.033657435327768326,0.0001098737120628357
0.46875,0.4920634920634921,0.02670326456427574,8.538365364074707e-05
0.46875,0.48412698412698413,0.03725172206759453,8.653104305267334e-05
0.59375,0.5198412698412699,0.02180783636868,8.700788021087646e-05
0.53125,0.507936507936508,0.02292165905237198,8.656829595565796e-05
0.5625,0.5793650793650794,0.02132445201277733,9.834021329879761e-05
0.46875,0.4722222222222222,0.032189056277275085,9.346753358840942e-05
0.46875,0.4484126984126984,0.040169764310121536,8.21724534034729e-05
0.46875,0.4007936507936508,0.03011009655892849,0.00010108202695846558
0.5,0.4404761904761905,0.033841658383607864,0.00012291967868804932
0.5625,0.5833333333333334,0.021397441625595093,0.000565744936466217
0.5625,0.5357142857142858,0.021577786654233932,0.0006063058972358704
0.5625,0.5079365079365079,0.021360322833061218,0.0005774945020675659
0.625,0.5555555555555556,0.021756500005722046,0.0006203502416610718
0.5625,0.488095238095238,0.021412616595625877,0.0006482377648353577
0.5625,0.5079365079365079,0.021394550800323486,0.0005812495946884155
0.5625,0.5476190476190477,0.021385567262768745,0.0005885213613510132
0.5625,0.49603174603174605,0.021452153101563454,0.0006116330623626709
0.5625,0.5198412698412698,0.02139674872159958,0.0005781874060630798
0.625,0.6031746031746033,0.02108152210712433,0.0005869269371032715
0.5483870967741935,0.638655462184874,0.021851435784370668,7.041039005402596e-05
0.5161290322580645,0.4369747899159664,0.022361165092837428,0.00012333931461457284
0.5806451612903226,0.6134453781512604,0.02225644357742802,8.69458721530053e-05
0.6129032258064516,0.5042016806722689,0.024515959524339246,0.00011792490559239542
0.5483870967741935,0.48739495798319327,0.02229452133178711,8.16391360375189e-05
0.4838709677419355,0.453781512605042,0.022405724371633223,7.933955038747479e-05
0.5483870967741935,0.4873949579831933,0.022288718531208652,0.00012605421004756805
0.5483870967741935,0.45798319327731096,0.022258781617687594,0.0001311456003496724
0.5806451612903226,0.6008403361344539,0.021971808325859807,7.712456487840222e-05
0.5483870967741935,0.48319327731092443,0.022184339261824084,0.00012644644706479965
0.45161290322580644,0.3504273504273504,0.025103743999235092,4.8122098368983116e-05
0.45161290322580644,0.4700854700854701,0.024634415103543188,7.084108168079007e-05
0.4838709677419355,0.4487179487179487,0.02312031292146252,7.199471996676537e-05
0.4838709677419355,0.4572649572649573,0.026889762570781094,0.00012611573742282007
0.5161290322580645,0.517094017094017,0.022681803472580447,0.00013518333435058594
0.5483870967741935,0.5555555555555556,0.022339818939085928,7.077186338363155e-05
0.6129032258064516,0.6410256410256411,0.027924679940746676,8.689972662156628e-05
0.41935483870967744,0.32478632478632474,0.0234742279975645,6.894142396988408e-05
0.3870967741935484,0.3333333333333333,0.02422890547783144,6.206573978547127e-05
0.41935483870967744,0.38034188034188027,0.02578314850407262,8.555381528792842e-05
0.5806451612903226,0.7735042735042734,0.021684898484137752,7.787827522523941e-05
0.6129032258064516,0.6538461538461539,0.021673398633157055,6.395770657447076e-05
0.5806451612903226,0.7094017094017094,0.021685631044449344,6.67418203046245e-05
0.5161290322580645,0.6794871794871795,0.021713435649871826,0.00015117276099420364
0.5483870967741935,0.6324786324786325,0.022163935246006135,0.00010798823448919481
0.5806451612903226,0.47435897435897434,0.02202594857062063,6.098131979665449e-05
0.5806451612903226,0.3717948717948718,0.02224389583833756,8.559226989746094e-05
0.6129032258064516,0.6196581196581197,0.021838463121844877,6.391925196493826e-05
0.5483870967741935,0.6623931623931624,0.021835650167157574,6.245797680270287e-05
0.5806451612903226,0.49572649572649574,0.02209019660949707,6.63880378969254e-05
