69
53
98
99
45
21
56
3
9
2
11
27
54
66
80
72
16
5
62
15
12
93
20
8
77
68
33
43
70
61
55
63
79
84
96
88
48
81
37
67
38
83
32
40
23
71
17
51
94
13
18
4
7
